BackT,Clave,Composicion_1,Composicion_2,Composicion_3,Composicion_4,F_Inicio,F_Fin,Trigger,Strike,Cupon,Rentabilidad,ProbNeut_Put,Prob_Put,NPVNeut_Put,NPV_Put,VaR95,ES95,Bloque,Vida_Media,rhoCesta,volatCesta,NPVPut_Back,NCupones_Back,Rentabilidad_Back,Fin_Ventana
1,201,AMAZON MICROSOFT S_P,AMAZON,MICROSOFT,S_P,07/30/2018,06/26/2020,1,0.75,16.2319974,11.96907185,0.53685,0.1099,-14.02701503,-2.118890877,-2.55232151,-19.74491648,15,0.869225,0.681371168,0.468231131,0,0,0,783
1,40,ADOBE COSTCO S_P,ADOBE,COSTCO,S_P,07/30/2018,06/26/2020,1,0.95,30.6370167,19.6372402,0.64955,0.26635,-26.4782973,-6.92667015,-16.96330353,-35.7337932,15,0.869325,0.680916344,0.466142275,0,0,0,783
1,40,ADOBE COSTCO S_P,ADOBE,COSTCO,S_P,07/30/2018,06/26/2020,1,0.85,23.41236021,15.67401021,0.6079,0.1984,-20.23432764,-4.632383601,-13.24387804,-32.01436771,15,0.869325,0.680916344,0.466142275,0,0,0,783
1,40,ADOBE COSTCO S_P,ADOBE,COSTCO,S_P,07/30/2018,06/26/2020,1,0.75,16.78563792,11.58286646,0.54405,0.1374,-14.50712762,-2.979365109,-9.004653383,-27.77514306,15,0.869325,0.680916344,0.466142275,0,0,0,783
1,195,AMAZON FACEBOOK ALIBABA,AMAZON,FACEBOOK,ALIBABA,07/30/2018,06/26/2020,1,0.95,26.15705236,10.20745699,0.6472,0.44045,-22.61648574,-12.41686682,-30.17117421,-42.781674,15,0.8697125,0.655415021,0.38702977,0,0,0,783
1,195,AMAZON FACEBOOK ALIBABA,AMAZON,FACEBOOK,ALIBABA,07/30/2018,06/26/2020,1,0.85,19.03079003,8.035242005,0.5935,0.3625,-16.45482012,-8.431337619,-26.36897364,-38.97947342,15,0.8697125,0.655415021,0.38702977,0,0,0,783
1,42,ADOBE COSTCO ALIBABA,ADOBE,COSTCO,ALIBABA,07/30/2018,06/26/2020,1,0.95,26.80884269,12.78065297,0.64465,0.40005,-23.18041104,-10.43083609,-24.95163673,-39.54850497,15,0.869725,0.652964045,0.392869224,0,0,0,783
1,42,ADOBE COSTCO ALIBABA,ADOBE,COSTCO,ALIBABA,07/30/2018,06/26/2020,1,0.85,19.71763808,10.20332456,0.58965,0.31655,-17.04896256,-6.876488356,-21.11903466,-35.7159029,15,0.869725,0.652964045,0.392869224,0,0,0,783
1,278,COMCAST VISA LVMH,COMCAST,VISA,LVMH,07/30/2018,06/26/2020,1,0.95,28.61678073,14.82839149,0.65135,0.3924,-24.74680192,-9.963423445,-23.68078755,-40.14185135,15,0.8698375,0.66821741,0.440735605,0,0,0,783
1,278,COMCAST VISA LVMH,COMCAST,VISA,LVMH,07/30/2018,06/26/2020,1,0.85,21.40066589,12.03022484,0.604,0.29975,-18.50655546,-6.519356256,-19.95763485,-36.41869865,15,0.8698375,0.66821741,0.440735605,0,0,0,783
1,180,AMAZON COMCAST CANRAIL,AMAZON,COMCAST,CANRAIL,07/30/2018,06/26/2020,1,0.95,25.77214598,13.48589472,0.6496,0.44345,-22.29103764,-8.846958871,-16.36829973,-27.65480728,15,0.87,0.649306039,0.38657399,0,0,0,783
1,219,AMAZON S_P ROCHE,AMAZON,S_P,ROCHE,07/30/2018,06/26/2020,1.1,0.75,14.83972914,11.8650719,0.60195,0.13275,-13.95886888,-2.157380222,-2.639886498,-17.61123425,12,0.9463875,0.433790915,0.362656834,0,0,0,783
1,180,AMAZON COMCAST CANRAIL,AMAZON,COMCAST,CANRAIL,07/30/2018,06/26/2020,1,0.85,18.62406773,11.10290055,0.59405,0.31705,-16.10846823,-5.049292145,-12.58712781,-23.87363536,15,0.87,0.649306039,0.38657399,0,0,0,783
1,79,ADOBE VISA LVMH,ADOBE,VISA,LVMH,07/30/2018,06/26/2020,1,0.95,30.12367883,17.4155195,0.65335,0.30585,-26.06148883,-8.7113088,-24.40197606,-41.71467035,15,0.870225,0.670723873,0.468756038,0,0,0,783
1,79,ADOBE VISA LVMH,ADOBE,VISA,LVMH,07/30/2018,06/26/2020,1,0.85,22.87988939,13.84811417,0.60935,0.24015,-19.79452726,-6.002214312,-20.70570272,-38.01839701,15,0.870225,0.670723873,0.468756038,0,0,0,783
1,79,ADOBE VISA LVMH,ADOBE,VISA,LVMH,07/30/2018,06/26/2020,1,0.75,16.24281529,10.15146302,0.5448,0.1756,-14.05246523,-3.943805011,-16.48145053,-33.79414482,15,0.870225,0.670723873,0.468756038,0,0,0,783
1,168,ALPHABET LVMH CANRAIL,ALPHABET,LVMH,CANRAIL,07/30/2018,06/26/2020,1,0.95,26.30826514,11.44416589,0.64855,0.48465,-22.76743707,-11.3428525,-24.41332692,-37.1953582,15,0.8704875,0.647023611,0.392790591,0,0,0,783
1,168,ALPHABET LVMH CANRAIL,ALPHABET,LVMH,CANRAIL,07/30/2018,06/26/2020,1,0.85,19.16237927,9.481736718,0.59785,0.36455,-16.58331561,-7.127244905,-20.63373125,-33.41576253,15,0.8704875,0.647023611,0.392790591,0,0,0,783
1,190,AMAZON COSTCO CANRAIL,AMAZON,COSTCO,CANRAIL,07/30/2018,06/26/2020,1,0.95,23.62816805,12.16365193,0.6439,0.40565,-20.44863161,-8.321332927,-19.17287186,-33.38749353,15,0.8705125,0.648115279,0.350080148,0,0,0,783
1,190,AMAZON COSTCO CANRAIL,AMAZON,COSTCO,CANRAIL,07/30/2018,06/26/2020,1,0.85,16.56878411,9.477717205,0.58305,0.28415,-14.33919726,-4.896406762,-15.31815383,-29.53277549,15,0.8705125,0.648115279,0.350080148,0,0,0,783
1,225,AMAZON VISA CANRAIL,AMAZON,VISA,CANRAIL,07/30/2018,06/26/2020,1,0.95,27.32572948,14.61781108,0.6512,0.40355,-23.64900169,-9.078677353,-20.0162933,-37.06533837,15,0.870525,0.646760165,0.408958089,0,0,0,783
1,225,AMAZON VISA CANRAIL,AMAZON,VISA,CANRAIL,07/30/2018,06/26/2020,1,0.85,20.15367992,11.8602031,0.59885,0.29045,-17.44196475,-5.627521582,-16.25974175,-33.30878681,15,0.870525,0.646760165,0.408958089,0,0,0,783
1,239,COMCAST COSTCO S_P,COMCAST,COSTCO,S_P,07/30/2018,06/26/2020,1,0.95,29.44036605,17.78558036,0.6528,0.352,-25.48123492,-7.767141249,-14.77332144,-30.34872478,15,0.8706,0.667967385,0.435563433,0,0,0,783
1,221,AMAZON VISA ALIBABA,AMAZON,VISA,ALIBABA,07/30/2018,06/26/2020,0.9,0.75,13.85742796,7.520998846,0.4744,0.18965,-11.20457356,-3.709712252,-15.47360371,-30.12198912,11,0.8131375,0.618311538,0.388993364,0,0,0,783
1,239,COMCAST COSTCO S_P,COMCAST,COSTCO,S_P,07/30/2018,06/26/2020,1,0.85,22.21552843,14.53068842,0.60695,0.2537,-19.22799119,-4.762288837,-11.06326506,-26.63866841,15,0.8706,0.667967385,0.435563433,0,0,0,783
1,239,COMCAST COSTCO S_P,COMCAST,COSTCO,S_P,07/30/2018,06/26/2020,1,0.75,15.66152501,10.86914061,0.53555,0.16065,-13.55536807,-2.738263055,-6.769180445,-22.34458379,15,0.8706,0.667967385,0.435563433,0,0,0,783
1,221,AMAZON VISA ALIBABA,AMAZON,VISA,ALIBABA,07/30/2018,06/26/2020,1,0.75,13.6329666,7.790849073,0.5255,0.2197,-11.86803433,-4.105764922,-15.81503958,-30.44747784,12,0.8756625,0.618311538,0.388993364,0,0,0,783
1,5,ADOBE ALPHABET MICROSOFT,ADOBE,ALPHABET,MICROSOFT,07/30/2018,06/26/2020,1.1,0.95,26.6149255,14.04981068,0.612,0.37085,-23.03748723,-9.032033449,-23.21144387,-39.33311621,15,0.8706625,0.898857297,0.516317656,0,0,0,783
1,5,ADOBE ALPHABET MICROSOFT,ADOBE,ALPHABET,MICROSOFT,07/30/2018,06/26/2020,1.1,0.85,19.90050106,11.42943138,0.5592,0.2742,-17.2255804,-5.838510621,-19.05744144,-35.17911378,15,0.8706625,0.898857297,0.516317656,0,0,0,783
1,221,AMAZON VISA ALIBABA,AMAZON,VISA,ALIBABA,07/30/2018,06/26/2020,1.1,0.75,13.29627191,7.80081078,0.5506,0.24055,-12.17129621,-4.399674762,-16.45369179,-31.0058153,12,0.9209125,0.618311538,0.388993364,0,0,0,783
1,236,COMCAST COSTCO FACEBOOK,COMCAST,COSTCO,FACEBOOK,07/30/2018,06/26/2020,1,0.95,27.42486953,11.64229666,0.65055,0.4542,-23.73918303,-12.11444226,-29.52345105,-42.86691614,15,0.8706875,0.66216129,0.407245205,0,0,0,783
1,236,COMCAST COSTCO FACEBOOK,COMCAST,COSTCO,FACEBOOK,07/30/2018,06/26/2020,1,0.85,20.24745818,9.485208908,0.60035,0.3584,-17.52635924,-8.062965685,-25.77273339,-39.11619848,15,0.8706875,0.66216129,0.407245205,0,0,0,783
1,72,ADOBE S_P ALIBABA,ADOBE,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.95,30.86049586,17.11338533,0.6538,0.36285,-26.71425407,-9.660529994,-20.49003725,-35.29111608,15,0.870725,0.681322826,0.471235996,0,0,0,783
1,72,ADOBE S_P ALIBABA,ADOBE,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.85,23.60158885,14.05776056,0.6123,0.2891,-20.43061277,-6.428129122,-16.81054906,-31.61162789,15,0.870725,0.681322826,0.471235996,0,0,0,783
1,72,ADOBE S_P ALIBABA,ADOBE,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.75,16.93684336,10.74439041,0.54795,0.20885,-14.66130481,-3.963112578,-12.61370957,-27.41478841,15,0.870725,0.681322826,0.471235996,0,0,0,783
1,222,AMAZON VISA LONDONSE,AMAZON,VISA,LONDONSE,07/30/2018,06/26/2020,1,0.75,14.98555471,10.88906495,0.5838,0.13305,-13.41017969,-2.575237161,-5.854006493,-24.5466876,12,0.9002125,0.446589363,0.373851644,0,0,0,783
1,292,COSTCO FACEBOOK PMORRIS,COSTCO,FACEBOOK,PMORRIS,07/30/2018,06/26/2020,1,0.95,28.1548199,11.73534715,0.65255,0.4742,-24.38045721,-12.66096009,-29.06639261,-42.38999612,15,0.871025,0.650695434,0.41329797,0,0,0,783
1,292,COSTCO FACEBOOK PMORRIS,COSTCO,FACEBOOK,PMORRIS,07/30/2018,06/26/2020,1,0.85,20.95287668,9.738316364,0.6048,0.37815,-18.14398797,-8.42746561,-25.3394652,-38.66306871,15,0.871025,0.650695434,0.41329797,0,0,0,783
1,222,AMAZON VISA LONDONSE,AMAZON,VISA,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,14.64643902,10.94336553,0.6091,0.14825,-13.69955661,-2.811410761,-7.117661724,-25.58615509,12,0.94105,0.446589363,0.373851644,0,0,0,783
1,376,MICROSOFT PMORRIS LVMH,MICROSOFT,PMORRIS,LVMH,07/30/2018,06/26/2020,1,0.95,28.84205556,15.88326201,0.6515,0.38355,-24.97917074,-9.150530327,-19.22215247,-34.0747219,15,0.87115,0.663316558,0.443804116,0,0,0,783
1,376,MICROSOFT PMORRIS LVMH,MICROSOFT,PMORRIS,LVMH,07/30/2018,06/26/2020,1,0.85,21.62307392,12.98439673,0.60765,0.291,-18.72704442,-5.794310328,-15.51096832,-30.36353775,15,0.87115,0.663316558,0.443804116,0,0,0,783
1,223,AMAZON VISA LVMH,AMAZON,VISA,LVMH,07/30/2018,06/26/2020,0.9,0.75,14.7408491,8.873915946,0.5057,0.154,-12.12819012,-3.290513691,-13.52145696,-30.90933392,11,0.8274625,0.537838848,0.393966922,0,0,0,783
1,376,MICROSOFT PMORRIS LVMH,MICROSOFT,PMORRIS,LVMH,07/30/2018,06/26/2020,1,0.75,15.05397467,9.686824623,0.5364,0.19565,-13.03776019,-3.393341759,-11.23363913,-26.08620857,15,0.87115,0.663316558,0.443804116,0,0,0,783
1,391,MICROSOFT ALIBABA LVMH,MICROSOFT,ALIBABA,LVMH,07/30/2018,06/26/2020,1,0.95,27.4935815,13.85199431,0.6487,0.3777,-23.82049543,-10.00773885,-23.59826183,-37.16274786,15,0.8714875,0.654796555,0.4029144,0,0,0,783
1,223,AMAZON VISA LVMH,AMAZON,VISA,LVMH,07/30/2018,06/26/2020,1,0.75,14.48599321,9.090729846,0.55695,0.1812,-12.78957252,-3.737084553,-14.98064907,-31.96262169,12,0.888125,0.537838848,0.393966922,0,0,0,783
1,419,PMORRIS LVMH CANRAIL,PMORRIS,LVMH,CANRAIL,07/30/2018,06/26/2020,1,0.95,27.25248415,13.0072595,0.65295,0.48875,-23.6115854,-10.63604575,-19.8705319,-33.04541375,15,0.8714875,0.651018176,0.405642331,0,0,0,783
1,391,MICROSOFT ALIBABA LVMH,MICROSOFT,ALIBABA,LVMH,07/30/2018,06/26/2020,1,0.85,20.31997671,11.00855662,0.6029,0.3025,-17.60526952,-6.633382482,-19.84996874,-33.41445476,15,0.8714875,0.654796555,0.4029144,0,0,0,783
1,223,AMAZON VISA LVMH,AMAZON,VISA,LVMH,07/30/2018,06/26/2020,1.1,0.75,14.13784571,9.096600252,0.5835,0.1987,-13.09125601,-4.033502712,-16.28672194,-32.77778841,12,0.9315875,0.537838848,0.393966922,0,0,0,783
1,419,PMORRIS LVMH CANRAIL,PMORRIS,LVMH,CANRAIL,07/30/2018,06/26/2020,1,0.85,20.04688441,10.99572322,0.6047,0.3593,-17.36864502,-6.410459768,-16.150122,-29.32500385,15,0.8714875,0.651018176,0.405642331,0,0,0,783
1,320,COSTCO S_P CANRAIL,COSTCO,S_P,CANRAIL,07/30/2018,06/26/2020,1,0.95,28.71321927,16.86565894,0.6556,0.3848,-24.88035017,-8.079581834,-15.80651794,-31.44299218,15,0.8716,0.64968476,0.41640943,0,0,0,783
1,224,AMAZON VISA ROCHE,AMAZON,VISA,ROCHE,07/30/2018,06/26/2020,0.9,0.75,14.01400708,9.31755151,0.51035,0.11925,-11.64668323,-2.372215148,-6.253585771,-24.90967628,11,0.83585,0.423189455,0.343933699,0,0,0,783
1,320,COSTCO S_P CANRAIL,COSTCO,S_P,CANRAIL,07/30/2018,06/26/2020,1,0.85,21.47462885,13.81188516,0.6076,0.26665,-18.60802442,-4.856591779,-12.11567335,-27.75214759,15,0.8716,0.64968476,0.41640943,0,0,0,783
1,181,AMAZON COSTCO FACEBOOK,AMAZON,COSTCO,FACEBOOK,07/30/2018,06/26/2020,1,0.95,25.97475219,11.77587175,0.6477,0.38615,-22.50970979,-10.75787659,-30.11242622,-44.26918838,15,0.8716875,0.653395951,0.381195594,0,0,0,783
1,224,AMAZON VISA ROCHE,AMAZON,VISA,ROCHE,07/30/2018,06/26/2020,1,0.75,13.72569662,9.621251273,0.5638,0.14165,-12.30061508,-2.725416482,-8.104773654,-26.43427342,12,0.901525,0.423189455,0.343933699,0,0,0,783
1,181,AMAZON COSTCO FACEBOOK,AMAZON,COSTCO,FACEBOOK,07/30/2018,06/26/2020,1,0.85,18.8558095,9.06076724,0.5942,0.30835,-16.34043692,-7.302217693,-26.31791958,-40.47468174,15,0.8716875,0.653395951,0.381195594,0,0,0,783
1,359,FACEBOOK VISA LVMH,FACEBOOK,VISA,LVMH,07/30/2018,06/26/2020,1,0.95,29.19291847,12.75759311,0.65455,0.4143,-25.30111844,-12.56577525,-32.53180364,-46.74831056,15,0.871775,0.665247463,0.453966597,0,0,0,783
1,224,AMAZON VISA ROCHE,AMAZON,VISA,ROCHE,07/30/2018,06/26/2020,1.1,0.75,13.38219827,9.637634703,0.58785,0.1579,-12.57673645,-2.98589414,-9.591221849,-27.76902849,12,0.94555,0.423189455,0.343933699,0,0,0,783
1,359,FACEBOOK VISA LVMH,FACEBOOK,VISA,LVMH,07/30/2018,06/26/2020,1,0.85,21.95388586,10.22469389,0.6109,0.33865,-19.0271441,-8.82545763,-28.8426113,-43.05911822,15,0.871775,0.665247463,0.453966597,0,0,0,783
1,359,FACEBOOK VISA LVMH,FACEBOOK,VISA,LVMH,07/30/2018,06/26/2020,1,0.75,15.3578876,7.457631922,0.54065,0.2587,-13.31047916,-5.871976195,-24.59283769,-38.8093446,15,0.871775,0.665247463,0.453966597,0,0,0,783
1,225,AMAZON VISA CANRAIL,AMAZON,VISA,CANRAIL,07/30/2018,06/26/2020,0.9,0.75,13.91607374,8.39078342,0.47075,0.1522,-11.21388764,-2.857734135,-10.15287499,-27.5895926,11,0.810375,0.646760165,0.408958089,0,0,0,783
1,248,COMCAST FACEBOOK S_P,COMCAST,FACEBOOK,S_P,07/30/2018,06/26/2020,1,0.95,31.22354917,15.5405027,0.65725,0.4265,-27.06916946,-11.57130946,-25.35380582,-39.13689994,15,0.8720375,0.682007984,0.486550913,0,0,0,783
1,248,COMCAST FACEBOOK S_P,COMCAST,FACEBOOK,S_P,07/30/2018,06/26/2020,1,0.85,23.91148708,13.01794412,0.6194,0.34005,-20.72999748,-7.755821981,-21.73019817,-35.51329228,15,0.8720375,0.682007984,0.486550913,0,0,0,783
1,225,AMAZON VISA CANRAIL,AMAZON,VISA,CANRAIL,07/30/2018,06/26/2020,1,0.75,13.71487211,8.602084459,0.5206,0.1834,-11.86951053,-3.303850335,-11.86488492,-28.91392998,11,0.870525,0.646760165,0.408958089,0,0,0,783
1,248,COMCAST FACEBOOK S_P,COMCAST,FACEBOOK,S_P,07/30/2018,06/26/2020,1,0.75,17.17676928,10.05959724,0.55625,0.24555,-14.89135255,-4.870242953,-17.60312463,-31.38621875,15,0.8720375,0.682007984,0.486550913,0,0,0,783
1,97,ALPHABET AMAZON S_P,ALPHABET,AMAZON,S_P,07/30/2018,06/26/2020,1,0.95,29.59731347,17.29024916,0.6534,0.35105,-25.66038578,-8.436044328,-17.45924697,-31.31754371,15,0.872075,0.6575799,0.439347481,0,0,0,783
1,225,AMAZON VISA CANRAIL,AMAZON,VISA,CANRAIL,07/30/2018,06/26/2020,1.1,0.75,13.37937543,8.635148698,0.5465,0.20065,-12.18554195,-3.587647586,-13.30157183,-29.82334458,12,0.91625,0.646760165,0.408958089,0,0,0,783
1,97,ALPHABET AMAZON S_P,ALPHABET,AMAZON,S_P,07/30/2018,06/26/2020,1,0.85,22.3559644,14.09199461,0.61035,0.2688,-19.3822548,-5.350311527,-13.77424646,-27.6325432,15,0.872075,0.6575799,0.439347481,0,0,0,783
1,97,ALPHABET AMAZON S_P,ALPHABET,AMAZON,S_P,07/30/2018,06/26/2020,1,0.75,15.75836737,10.58159287,0.5416,0.1816,-13.66224628,-3.129434019,-9.5278459,-23.38614264,15,0.872075,0.6575799,0.439347481,0,0,0,783
1,226,AMAZON ALIBABA LONDONSE,AMAZON,ALIBABA,LONDONSE,07/30/2018,06/26/2020,0.9,0.75,12.04781513,7.375958782,0.4939,0.1624,-9.921875629,-2.576747357,-10.42507444,-20.89890659,11,0.82825,0.454235731,0.323407891,0,0,0,783
1,173,AMAZON COMCAST PMORRIS,AMAZON,COMCAST,PMORRIS,07/30/2018,06/26/2020,1,0.95,27.2287565,14.50702701,0.65425,0.439,-23.608579,-9.148251156,-15.79597104,-26.33684681,15,0.8721375,0.639361409,0.41008749,0,0,0,783
1,173,AMAZON COMCAST PMORRIS,AMAZON,COMCAST,PMORRIS,07/30/2018,06/26/2020,1,0.85,20.02273956,12.07125803,0.60345,0.3248,-17.36063226,-5.337679419,-12.08060865,-22.62148441,15,0.8721375,0.639361409,0.41008749,0,0,0,783
1,226,AMAZON ALIBABA LONDONSE,AMAZON,ALIBABA,LONDONSE,07/30/2018,06/26/2020,1,0.75,11.77782226,7.643361753,0.54595,0.1913,-10.497055,-2.887175425,-10.61382522,-21.11887235,12,0.8965625,0.454235731,0.323407891,0,0,0,783
1,341,FACEBOOK MICROSOFT LVMH,FACEBOOK,MICROSOFT,LVMH,07/30/2018,06/26/2020,1,0.95,28.94748424,13.84961483,0.6535,0.3803,-25.09989899,-11.28424865,-30.15928608,-43.84843224,15,0.872175,0.651625313,0.448282386,0,0,0,783
1,352,FACEBOOK S_P ALIBABA,FACEBOOK,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.95,30.21827216,13.52947027,0.65605,0.44315,-26.20172451,-12.69852892,-27.66093266,-40.70542473,15,0.872175,0.664355746,0.453544715,0,0,0,783
1,226,AMAZON ALIBABA LONDONSE,AMAZON,ALIBABA,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,11.44699634,7.673856123,0.56735,0.2079,-10.70142945,-3.061985906,-10.89095048,-21.30765212,12,0.9405625,0.454235731,0.323407891,0,0,0,783
1,352,FACEBOOK S_P ALIBABA,FACEBOOK,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.85,22.9595412,11.24962134,0.61265,0.365,-19.90780843,-8.687802639,-23.99181634,-37.03630841,15,0.872175,0.664355746,0.453544715,0,0,0,783
1,341,FACEBOOK MICROSOFT LVMH,FACEBOOK,MICROSOFT,LVMH,07/30/2018,06/26/2020,1,0.85,21.71673232,10.99807253,0.6115,0.3086,-18.83023005,-7.863687111,-26.46576714,-40.15491329,15,0.872175,0.651625313,0.448282386,0,0,0,783
1,227,AMAZON ALIBABA LVMH,AMAZON,ALIBABA,LVMH,07/30/2018,06/26/2020,0.9,0.75,11.81393763,6.001974182,0.4665,0.1967,-9.569129411,-3.58533089,-16.25904028,-28.51033256,11,0.814575,0.554618661,0.342814451,0,0,0,783
1,352,FACEBOOK S_P ALIBABA,FACEBOOK,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.75,16.32129507,8.649422884,0.54495,0.27505,-14.15190368,-5.530024972,-19.78152866,-32.82602072,15,0.872175,0.664355746,0.453544715,0,0,0,783
1,341,FACEBOOK MICROSOFT LVMH,FACEBOOK,MICROSOFT,LVMH,07/30/2018,06/26/2020,1,0.75,15.12383655,7.961140129,0.53915,0.23465,-13.11363594,-5.177457697,-22.21592601,-35.90507216,15,0.872175,0.651625313,0.448282386,0,0,0,783
1,227,AMAZON ALIBABA LVMH,AMAZON,ALIBABA,LVMH,07/30/2018,06/26/2020,1,0.75,11.54844031,6.169577083,0.51755,0.2292,-10.13765521,-3.987905304,-16.67848993,-28.6957295,12,0.883025,0.554618661,0.342814451,0,0,0,783
1,267,COMCAST PMORRIS LVMH,COMCAST,PMORRIS,LVMH,07/30/2018,06/26/2020,1,0.95,27.92819667,13.97946999,0.65585,0.45665,-24.21776646,-10.27726225,-18.99960694,-31.77956466,15,0.8722375,0.658185533,0.423967744,0,0,0,783
1,267,COMCAST PMORRIS LVMH,COMCAST,PMORRIS,LVMH,07/30/2018,06/26/2020,1,0.85,20.69095443,11.69602852,0.61,0.34405,-17.94203573,-6.288200386,-15.31220102,-28.09215874,15,0.8722375,0.658185533,0.423967744,0,0,0,783
1,227,AMAZON ALIBABA LVMH,AMAZON,ALIBABA,LVMH,07/30/2018,06/26/2020,1.1,0.75,11.21501182,6.174183169,0.5408,0.2478,-10.36561455,-4.211905406,-16.89329734,-28.97248541,12,0.9298625,0.554618661,0.342814451,0,0,0,783
1,241,COMCAST COSTCO ALIBABA,COMCAST,COSTCO,ALIBABA,07/30/2018,06/26/2020,1,0.95,24.89597704,10.70080614,0.65085,0.46465,-21.5884141,-10.90480354,-23.34159657,-34.70736595,15,0.8722375,0.624793884,0.359263557,0,0,0,783
1,241,COMCAST COSTCO ALIBABA,COMCAST,COSTCO,ALIBABA,07/30/2018,06/26/2020,1,0.85,17.76863044,8.62029556,0.5923,0.36,-15.4079734,-6.809731297,-19.55833555,-30.92410494,15,0.8722375,0.624793884,0.359263557,0,0,0,783
1,228,AMAZON ALIBABA ROCHE,AMAZON,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.75,10.23439652,5.69352012,0.46255,0.1702,-8.366556571,-2.693617675,-12.28448488,-22.93042139,11,0.82215,0.424285888,0.294205377,0,0,0,783
1,161,ALPHABET ALIBABA LVMH,ALPHABET,ALIBABA,LVMH,07/30/2018,06/26/2020,1,0.95,26.00177619,10.3351156,0.6534,0.46615,-22.55019563,-12.22467384,-26.96900561,-38.38051525,15,0.87235,0.63832161,0.376937031,0,0,0,783
1,161,ALPHABET ALIBABA LVMH,ALPHABET,ALIBABA,LVMH,07/30/2018,06/26/2020,1,0.85,18.82375921,8.308278189,0.59835,0.37765,-16.32501755,-8.031906156,-23.23074872,-34.64225836,15,0.87235,0.63832161,0.376937031,0,0,0,783
1,228,AMAZON ALIBABA ROCHE,AMAZON,ALIBABA,ROCHE,07/30/2018,06/26/2020,1,0.75,9.946679464,5.894746166,0.517,0.1999,-8.887219022,-3.015150899,-12.77506732,-23.33116173,8,0.8988125,0.424285888,0.294205377,0,0,0,783
1,90,ADOBE LVMH CANRAIL,ADOBE,LVMH,CANRAIL,07/30/2018,06/26/2020,1,0.95,28.62308791,15.13466401,0.655,0.4096,-24.82427715,-9.737538408,-22.18015683,-38.44616139,15,0.872375,0.644789284,0.424565547,0,0,0,783
1,90,ADOBE LVMH CANRAIL,ADOBE,LVMH,CANRAIL,07/30/2018,06/26/2020,1,0.85,21.37685492,12.37116535,0.61005,0.3001,-18.53975269,-6.215006608,-18.50158933,-34.76759389,15,0.872375,0.644789284,0.424565547,0,0,0,783
1,228,AMAZON ALIBABA ROCHE,AMAZON,ALIBABA,ROCHE,07/30/2018,06/26/2020,1.1,0.75,9.631339777,5.885629613,0.5367,0.2176,-9.062382123,-3.19995885,-13.2675095,-23.49242358,8,0.946675,0.424285888,0.294205377,0,0,0,783
1,271,COMCAST S_P ALIBABA,COMCAST,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.95,29.77245088,15.49433743,0.6549,0.4375,-25.83102182,-10.38409076,-18.72766943,-29.96272099,15,0.8727125,0.655078141,0.439358177,0,0,0,783
1,271,COMCAST S_P ALIBABA,COMCAST,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.85,22.52614828,13.07149191,0.61045,0.3398,-19.54402175,-6.521813954,-15.05160829,-26.28665985,15,0.8727125,0.655078141,0.439358177,0,0,0,783
1,229,AMAZON ALIBABA CANRAIL,AMAZON,ALIBABA,CANRAIL,07/30/2018,06/26/2020,0.9,0.75,11.06817901,5.712560079,0.44485,0.2002,-8.849996145,-3.155510897,-14.02553418,-24.29615197,11,0.8040875,0.622865879,0.351353719,0,0,0,783
1,271,COMCAST S_P ALIBABA,COMCAST,S_P,ALIBABA,07/30/2018,06/26/2020,1,0.75,15.92226545,10.15279585,0.5413,0.2315,-13.81439465,-3.705523109,-10.81489939,-22.04995095,15,0.8727125,0.655078141,0.439358177,0,0,0,783
1,68,ADOBE PMORRIS LVMH,ADOBE,PMORRIS,LVMH,07/30/2018,06/26/2020,1,0.95,29.90228832,15.82892039,0.65935,0.4073,-25.94702626,-10.16835079,-21.34436138,-37.2581839,15,0.872825,0.638858621,0.447664648,0,0,0,783
1,229,AMAZON ALIBABA CANRAIL,AMAZON,ALIBABA,CANRAIL,07/30/2018,06/26/2020,1,0.75,10.83411848,5.868199128,0.4945,0.23575,-9.403872985,-3.555203902,-14.53684895,-24.58339492,11,0.8730875,0.622865879,0.351353719,0,0,0,783
1,68,ADOBE PMORRIS LVMH,ADOBE,PMORRIS,LVMH,07/30/2018,06/26/2020,1,0.85,22.58586872,13.07015315,0.6201,0.31455,-19.59837061,-6.577255201,-17.73031533,-33.64413785,15,0.872825,0.638858621,0.447664648,0,0,0,783
1,68,ADOBE PMORRIS LVMH,ADOBE,PMORRIS,LVMH,07/30/2018,06/26/2020,1,0.75,15.88001284,9.860710243,0.55045,0.21495,-13.77951767,-3.959963671,-13.58335398,-29.4971765,15,0.872825,0.638858621,0.447664648,0,0,0,783
